#Rate	Latitudine	Longitudine	Altitudine	ChiQuadro	Pressione	NumSatelliti	Giorno	Mese	Anno
33.3959	78.9216	11.867	54.5	1.14595	1005.73	7.56061	7	9	2019
33.5113	78.9216	11.8669	52.5	0.711125	1005.65	8.90909	7	9	2019
33.2805	78.9216	11.8669	47.7	0.799447	1005.8	7.89394	7	9	2019
33.2667	78.9216	11.8668	53.4	1.35541	1005.56	8.01515	7	9	2019
33.3239	78.9216	11.8668	51.8	0.873969	1005.86	8.5	7	9	2019
33.2108	78.9216	11.8669	55.3	1.05702	1005.63	7.48485	7	9	2019
33.1912	78.9216	11.8669	49.1	1.22782	1006.05	8.81818	7	9	2019
33.107	78.9215	11.8669	57.8	0.680982	1006.29	8.31818	7	9	2019
33.3965	78.9215	11.8668	49.6	1.25327	1006.57	9.01515	7	9	2019
33.4122	78.9215	11.8669	53.6	1.12631	1006.65	8.45454	7	9	2019
33.3879	78.9216	11.8669	45.1	0.907239	1006.83	9.10606	7	9	2019
33.4037	78.9216	11.8671	59.1	1.15333	1006.94	8.92424	7	9	2019
33.3612	78.9215	11.8669	47.7	1.02332	1006.99	10.5909	7	9	2019
33.2881	78.9216	11.8669	35.9	1.064	1007.12	8.95455	7	9	2019
33.3564	78.9216	11.8669	44.2	1.22789	1007.1	7.87879	7	9	2019
33.4681	78.9216	11.8668	55.8	1.16412	1007.42	7.22727	8	9	2019
33.4447	78.9216	11.867	55.5	0.833686	1007.56	8.01515	8	9	2019
33.3636	78.9216	11.8669	53.8	1.02325	1007.65	7.39394	8	9	2019
33.2988	78.9216	11.8668	52.5	0.733264	1007.76	7.86364	8	9	2019
33.3032	78.9216	11.8668	59.2	0.990054	1007.54	7.65152	8	9	2019
33.3009	78.9216	11.8666	47.8	0.975654	1007.81	6.56061	8	9	2019
33.2947	78.9216	11.8668	50.1	0.993605	1007.39	6.95455	8	9	2019
33.317	78.9216	11.8668	51.2	1.24134	1007.74	7	8	9	2019
33.3469	78.9216	11.8669	55	0.551797	1007.57	7.93939	8	9	2019
33.1746	78.9215	11.8668	55.3	0.717493	1007.7	7.56061	8	9	2019
33.3236	78.9216	11.8668	56.6	0.841812	1007.77	7.30303	8	9	2019
33.1327	78.9216	11.8669	56.7	0.622591	1008.02	8.06061	8	9	2019
33.3173	78.9216	11.8667	55	0.798747	1007.94	8.92424	8	9	2019
33.3553	78.9216	11.8668	59	1.40343	1007.71	9.45455	8	9	2019
33.2709	78.9215	11.8668	47.9	0.805529	1007.81	9.28788	8	9	2019
33.1682	78.9216	11.8668	45.6	0.950535	1007.86	9.27273	8	9	2019
33.5748	78.9215	11.8668	55.9	1.55229	1008.01	10.1667	8	9	2019
33.3494	78.9216	11.8668	49.7	0.79517	1008.14	9.54545	8	9	2019
33.2492	78.9215	11.8669	48.3	0.923019	1008	9.90909	8	9	2019
33.1359	78.9215	11.8668	45.9	1.20434	1008.05	9.97015	8	9	2019
33.1915	78.9215	11.8668	48.6	0.971244	1008.16	7.71212	8	9	2019
33.1506	78.9216	11.8668	53.2	0.874766	1008.11	8.34328	8	9	2019
33.1505	78.9215	11.8669	54.7	1.04411	1007.85	7.78788	8	9	2019
32.9354	78.9216	11.867	55.1	0.685695	1008.1	7.70149	8	9	2019
33.1194	78.9216	11.867	49.9	1.02979	1008.03	8.95454	8	9	2019
33.4941	78.9216	11.8669	47.4	1.36285	1007.83	7.74242	8	9	2019
33.2794	78.9216	11.8669	49.3	0.983216	1007.55	6.87879	8	9	2019
33.6564	78.9216	11.867	46.5	0.783578	1007.59	8.25758	8	9	2019
33.3485	78.9216	11.867	49.6	0.864544	1007.69	8.84848	8	9	2019
33.1634	78.9216	11.8669	48.1	0.835407	1007.61	8.15152	8	9	2019
33.1378	78.9216	11.8669	51.1	1.16268	1007.43	7.87879	8	9	2019
33.1149	78.9216	11.8668	56.9	0.958819	1007.36	8	8	9	2019
33.2386	78.9216	11.8668	49.5	0.689797	1007.34	7.24242	8	9	2019
33.2895	78.9216	11.8668	55.8	0.867202	1007.04	7.89394	8	9	2019
33.1442	78.9216	11.8668	52.3	0.92772	1007.15	8.5303	8	9	2019
33.5653	78.9216	11.8669	52.4	1.13965	1007	8.71212	8	9	2019
33.3767	78.9216	11.8669	49.4	1.00329	1007.23	8.69697	8	9	2019
33.0187	78.9215	11.8669	46.2	0.686017	1007.02	8.43939	8	9	2019
33.455	78.9215	11.8669	57.9	1.05218	1007.31	8.84848	8	9	2019
33.3089	78.9216	11.8669	53.4	1.36543	1007.12	9.54545	8	9	2019
33.2798	78.9215	11.8669	35.7	0.929987	1007.25	8.24242	8	9	2019
33.3385	78.9216	11.8669	35.6	0.711551	1007.33	8.13636	8	9	2019
33.3204	78.9216	11.8668	51.3	1.27779	1007.43	7.61194	8	9	2019
33.0072	78.9216	11.8669	45.1	0.850483	1007.52	8.02985	8	9	2019
33.4337	78.9216	11.8667	64.1	1.37079	1007.57	7.56061	8	9	2019
33.3503	78.9216	11.8669	61.8	1.22513	1007.71	8.18182	9	9	2019
33.2075	78.9216	11.8668	55.5	1.23128	1007.52	7.74242	9	9	2019
33.0778	78.9215	11.8668	50.3	0.985941	1007.66	6.44776	9	9	2019
33.3828	78.9215	11.8668	41.4	1.27822	1007.75	7	9	9	2019
33.1582	78.9215	11.8668	45.7	0.710208	1007.93	7.40909	9	9	2019
33.0068	78.9216	11.8669	45.1	0.846952	1008.06	7.85075	9	9	2019
33.118	78.9216	11.8669	57.7	0.666639	1008.06	7.72727	9	9	2019
33.0315	78.9216	11.8668	50.8	0.757908	1008.17	7.25373	9	9	2019
33.2264	78.9215	11.8668	47.9	0.815775	1008.39	8.09091	9	9	2019
32.966	78.9216	11.8668	51.1	0.913278	1008.62	9.16667	9	9	2019
33.0192	78.9216	11.8668	56.6	0.954704	1008.76	9.50746	9	9	2019
33.2065	78.9216	11.8668	60.2	0.889876	1008.98	9.77273	9	9	2019
32.9449	78.9216	11.8669	47.5	1.10814	1009.51	10.5152	9	9	2019
32.9034	78.9216	11.8669	56.6	0.982185	1009.65	10.3582	9	9	2019
32.6694	78.9216	11.8668	53.5	0.923119	1010.11	9.34328	9	9	2019
32.9312	78.9215	11.8669	55.8	1.18589	1010.18	9.74627	9	9	2019
32.7595	78.9215	11.8668	49.3	1.13345	1010.62	8.53732	9	9	2019
32.6837	78.9216	11.8668	50.7	1.08905	1010.82	7.8806	9	9	2019
32.7703	78.9216	11.8668	50.3	0.932466	1010.98	8.37313	9	9	2019
32.7623	78.9216	11.8668	63.3	0.898538	1011.19	7.14925	9	9	2019
33.1189	78.9216	11.8669	50.8	0.963955	1011.51	8.53031	9	9	2019
32.9243	78.9216	11.8668	59.8	0.756341	1011.43	8.1791	9	9	2019
32.64	78.9216	11.8669	52.4	1.00283	1011.94	7.28358	9	9	2019
32.8876	78.9216	11.8669	48.7	1.84181	1012.32	7.08955	9	9	2019
32.7413	78.9216	11.8668	59.8	0.670209	1012.51	8.34328	9	9	2019
32.8399	78.9216	11.867	60.2	1.20043	1012.66	8.01493	9	9	2019
32.5739	78.9216	11.8668	51.2	0.867154	1012.83	7.38806	9	9	2019
32.7787	78.9216	11.8668	48.3	0.576647	1012.79	8.13433	9	9	2019
32.7371	78.9216	11.8668	50.6	0.939815	1012.79	7.92537	9	9	2019
32.6504	78.9216	11.8669	43.7	0.918561	1012.86	8.41791	9	9	2019
32.6038	78.9216	11.8668	57.1	0.819302	1012.73	9.20895	9	9	2019
32.7433	78.9216	11.8669	45.4	0.980658	1012.82	7.67164	9	9	2019
32.7458	78.9216	11.8668	36.5	0.997851	1012.74	8.34328	9	9	2019
32.6026	78.9216	11.8669	51.6	0.93676	1012.49	8.98507	9	9	2019
32.8412	78.9216	11.8668	53	0.969511	1012.23	8.79104	9	9	2019
32.8267	78.9216	11.8668	42.7	0.78091	1012.27	9.37313	9	9	2019
33.0351	78.9215	11.8669	31.7	0.904869	1012.12	8.9394	9	9	2019
32.5137	78.9216	11.8668	42.6	0.946117	1011.7	7.83582	9	9	2019
33.0657	78.9216	11.8669	56.4	1.42254	1011.57	7.83582	9	9	2019
32.7639	78.9216	11.8668	50.5	1.28922	1011.12	7.91045	9	9	2019
32.8187	78.9216	11.867	53.9	0.817543	1010.58	7.73134	9	9	2019
32.7739	78.9216	11.8668	56.8	1.4957	1010.47	8.28358	9	9	2019
32.8663	78.9215	11.8668	52.5	0.767495	1009.63	8.59702	9	9	2019
32.9545	78.9216	11.8667	49.2	1.14412	1009.25	6.89552	9	9	2019
32.8457	78.9215	11.8669	50.8	0.572669	1008.77	7.0597	10	9	2019
32.8977	78.9215	11.8669	44.4	0.673549	1007.92	7.58209	10	9	2019
32.9474	78.9215	11.8669	51.7	0.897863	1007.19	7.34328	10	9	2019
33.2098	78.9216	11.8669	50	1.30314	1006.95	8.36363	10	9	2019
33.1505	78.9216	11.8669	52.9	0.904273	1006.37	6.75758	10	9	2019
32.7498	78.9216	11.8669	49.5	1.13897	1005.76	8.0597	10	9	2019
33.211	78.9216	11.8668	55	1.0384	1005.41	8.57576	10	9	2019
33.3129	78.9216	11.8668	51.4	1.28652	1004.88	9.81818	10	9	2019
33.2164	78.9216	11.8668	48	0.692663	1004.43	9.65152	10	9	2019
32.986	78.9216	11.8669	54.3	0.70218	1004.08	10.209	10	9	2019
33.0306	78.9216	11.8667	55.8	0.652778	1003.4	9.18182	10	9	2019
33.4088	78.9216	11.8667	50.5	0.814994	1002.9	9.72727	10	9	2019
33.1114	78.9216	11.8669	51.6	0.830265	1002.41	10.0448	10	9	2019
33.3095	78.9215	11.8668	47.3	0.782824	1002.2	9.45454	10	9	2019
33.2784	78.9215	11.8668	43.2	0.846692	1001.73	7.98485	10	9	2019
33.5759	78.9215	11.8668	54.3	1.08862	1001.58	8.16667	10	9	2019
33.3463	78.9216	11.8668	57.3	1.05	1001.67	7.04545	10	9	2019
33.2526	78.9216	11.8668	58.4	0.699508	1001.46	7.78788	10	9	2019
33.4081	78.9216	11.867	48.7	0.994692	1001.65	8.34848	10	9	2019
33.2637	78.9216	11.8669	61.3	1.01134	1001.36	6.80303	10	9	2019
33.3176	78.9216	11.8669	50	0.927715	1001.2	7.34848	10	9	2019
33.5447	78.9216	11.8669	55.5	0.783806	1000.9	6.93939	10	9	2019
33.2619	78.9216	11.867	57	0.724753	1000.42	7.25758	10	9	2019
33.5935	78.9216	11.8669	49.1	1.03379	1000.27	7.72727	10	9	2019
33.6048	78.9216	11.8669	53.2	1.13177	999.679	6.69231	10	9	2019
33.5264	78.9216	11.8668	40.5	1.17715	999.779	6.34848	10	9	2019
33.8032	78.9216	11.8668	46.5	1.03169	999.392	7.4	10	9	2019
33.5321	78.9216	11.8669	50.2	1.10333	998.878	7.95652	10	9	2019
33.7356	78.9216	11.8668	52.2	1.22151	998.437	7.51515	10	9	2019
33.4275	78.9216	11.867	49	1.0607	998.072	7.12121	10	9	2019
33.392	78.9216	11.8668	46.5	0.698519	997.639	7.75758	10	9	2019
33.8695	78.9216	11.8669	60.3	0.980744	996.811	8.03077	10	9	2019
33.7562	78.9216	11.867	45.4	1.43764	996.357	9.28788	10	9	2019
33.8268	78.9216	11.8668	41.9	0.805761	995.882	9.84615	10	9	2019
33.6813	78.9216	11.8669	52.6	1.03779	995.532	8.22727	10	9	2019
33.7902	78.9216	11.8668	44.2	1.20147	995.352	7.59091	10	9	2019
34.1023	78.9215	11.8667	56.2	1.02439	995.403	8	10	9	2019
33.9766	78.9216	11.8668	57.5	1.38679	994.969	7.81538	10	9	2019
33.9454	78.9216	11.867	58.2	1.20401	995.235	8.44615	10	9	2019
34.0575	78.9216	11.8669	52.6	0.838591	994.925	8.90769	10	9	2019
34.2138	78.9216	11.867	59.7	1.60178	994.743	8.33846	10	9	2019
33.7608	78.9215	11.8669	48.4	0.821075	994.77	6.84615	10	9	2019
34.2027	78.9215	11.8669	46.2	1.01909	994.476	7.53846	10	9	2019
33.8587	78.9216	11.8669	36.4	0.760011	994.51	7.61539	10	9	2019
34.0496	78.9216	11.8669	43.3	0.643203	994.176	7.24615	11	9	2019
33.9255	78.9216	11.867	50.6	0.965007	994.396	7.76923	11	9	2019
34.1895	78.9216	11.8669	53.6	0.913457	993.816	5.86154	11	9	2019
34.1842	78.9216	11.8669	57.2	1.00193	994.112	6.75385	11	9	2019
34.2315	78.9216	11.8669	50.4	1.03153	994.153	7.73846	11	9	2019
33.9063	78.9216	11.8668	57.8	0.898531	994.498	8.09231	11	9	2019
34.078	78.9216	11.8669	49.4	0.730318	994.641	8.90769	11	9	2019
33.9806	78.9216	11.8668	50.5	0.814358	994.909	9.13846	11	9	2019
34.1297	78.9216	11.8669	48.7	1.05013	995.516	9.03077	11	9	2019
33.8531	78.9215	11.8668	45.2	1.033	996.022	10.0769	11	9	2019
34.0842	78.9216	11.8669	39.2	1.04533	996.268	9.35385	11	9	2019
34.0318	78.9216	11.867	54.6	0.909772	997.053	9.13846	11	9	2019
33.6991	78.9216	11.8669	38.4	1.15332	997.616	8.43939	11	9	2019
33.8475	78.9215	11.8668	40.5	1.05097	998.193	8.64615	11	9	2019
33.6763	78.9216	11.867	57.1	0.823995	998.576	7.40909	11	9	2019
33.6839	78.9216	11.867	55.5	0.805416	999.048	7.40909	11	9	2019
33.7352	78.9216	11.8669	50.5	0.922047	999.362	8.86154	11	9	2019
33.5965	78.9216	11.8669	50	1.11141	999.738	7.86364	11	9	2019
33.7815	78.9216	11.8669	50.5	1.30398	999.96	6.43939	11	9	2019
33.6106	78.9216	11.8667	50.1	0.914065	1000.3	5.92424	11	9	2019
33.4726	78.9216	11.867	59.2	1.00072	1000.66	6.65152	11	9	2019
33.5397	78.9216	11.8668	51.4	0.811061	1000.91	6.71212	11	9	2019
33.5752	78.9216	11.8669	54.6	0.603497	1001.05	6.63636	11	9	2019
33.4471	78.9216	11.8668	50.3	1.07227	1000.89	6.83333	11	9	2019
33.6713	78.9216	11.8668	48.3	1.37637	1001.22	7.27273	11	9	2019
33.395	78.9216	11.8667	57.4	1.17027	1001.35	7.5	11	9	2019
33.6345	78.9216	11.8669	64.1	0.768707	1001.51	8.07576	11	9	2019
33.4516	78.9216	11.8669	49.8	1.32435	1001.62	6.9697	11	9	2019
33.587	78.9216	11.8669	49.7	0.80434	1001.84	8.18182	11	9	2019
33.6	78.9216	11.8668	55.4	1.01017	1001.73	8.36363	11	9	2019
33.5064	78.9216	11.867	53.6	0.793787	1001.73	9.42424	11	9	2019
33.5485	78.9216	11.8668	48.1	0.647827	1001.59	10.3636	11	9	2019
33.3478	78.9216	11.8667	50.3	1.01136	1001.78	8.72727	11	9	2019
33.8506	78.9216	11.8667	46.6	0.797987	1001.73	7.66154	11	9	2019
33.2552	78.9216	11.8668	48.8	1.27513	1001.86	8.45454	11	9	2019
33.6696	78.9215	11.8669	51	1.2128	1001.5	7.81818	11	9	2019
33.5789	78.9216	11.8669	46	1.26443	1001.44	7.95455	11	9	2019
33.6439	78.9215	11.8669	59.8	0.680879	1001.01	8.4	11	9	2019
33.6533	78.9215	11.8669	52.8	0.785149	1000.88	7.32308	11	9	2019
33.5644	78.9215	11.8669	53	1.23343	1000.85	6.65152	11	9	2019
33.4625	78.9215	11.8669	46.8	0.804487	1000.81	7.37879	11	9	2019
33.6083	78.9216	11.8669	49.1	0.994829	1000.77	7.95455	11	9	2019
33.5655	78.9215	11.867	52.4	1.27005	1000.64	7.98485	11	9	2019
33.6452	78.9216	11.8669	46.6	0.911791	1000.43	7.98485	11	9	2019
33.6541	78.9216	11.8668	57.3	1.4164	1000.13	6.42424	11	9	2019
33.4259	78.9216	11.8668	57.5	0.720417	999.662	7.21212	12	9	2019
33.5298	78.9215	11.8669	51	1.02824	999.37	8.04545	12	9	2019
33.5435	78.9216	11.8668	57.6	0.897848	999.079	7.60606	12	9	2019
33.8848	78.9216	11.8669	43.8	1.16602	998.772	8.84615	12	9	2019
33.6682	78.9216	11.8668	51.1	1.07344	998.139	8.22727	12	9	2019
33.8046	78.9216	11.8669	50.1	1.0827	997.496	9	12	9	2019
33.5647	78.9215	11.8667	49.2	0.994105	997.181	8.74243	12	9	2019
33.4805	78.9216	11.8668	48.7	0.754936	996.221	9.51515	12	9	2019
33.8084	78.9216	11.8669	52.1	0.80486	995.888	9.01538	12	9	2019
34.0021	78.9215	11.8668	51.6	1.34975	995.638	8.33846	12	9	2019
33.9835	78.9215	11.8669	52.6	0.798493	994.882	7.83077	12	9	2019
33.6765	78.9215	11.867	50.1	0.917562	994.493	7.5303	12	9	2019
33.896	78.9216	11.8669	55	1.37897	994.305	7.6	12	9	2019
33.9845	78.9216	11.8668	45.2	1.25409	993.591	7.32308	12	9	2019
33.7112	78.9216	11.8668	49.5	0.948861	993.871	6.72308	12	9	2019
33.8854	78.9216	11.8669	45.1	1.26853	993.323	6.53846	12	9	2019
34.1589	78.9216	11.8669	51.4	0.951776	993.012	6.63077	12	9	2019
34.2375	78.9216	11.8669	55.7	1.1363	993.035	6.95385	12	9	2019
33.8128	78.9216	11.8668	58.3	0.840445	992.76	7.69231	12	9	2019
33.8756	78.9216	11.8668	53	1.11505	992.581	6.56923	12	9	2019
34.0622	78.9216	11.8667	53.3	1.50958	992.548	6.33846	12	9	2019
34.0801	78.9216	11.8668	49.5	0.971698	991.826	6.87692	12	9	2019
33.7945	78.9216	11.8668	45.9	1.05979	991.689	6.69231	12	9	2019
34.1033	78.9216	11.8669	50.1	1.33245	991.483	7.56923	12	9	2019
34.022	78.9216	11.8669	48.5	0.621256	991.183	7.53846	12	9	2019
33.9931	78.9216	11.8668	48.8	1.10194	990.461	8	12	9	2019
34.0866	78.9216	11.8669	51.2	1.12093	990.805	8.03077	12	9	2019
34.0534	78.9216	11.8668	49.3	0.986546	990.242	8.96923	12	9	2019
34.0682	78.9216	11.8669	48.3	1.19139	990.214	9.96923	12	9	2019
33.9436	78.9216	11.8669	47.9	0.922274	990.056	8.93846	12	9	2019
33.956	78.9216	11.8668	45.7	0.899125	990.188	8.16923	12	9	2019
34.0653	78.9216	11.8668	54.1	0.658564	990.128	8.16923	12	9	2019
34.3155	78.9216	11.8668	48.8	1.00494	990.119	7.67692	12	9	2019
33.9592	78.9216	11.8668	58	0.778572	989.98	7.64615	12	9	2019
34.1079	78.9216	11.8669	60.4	0.927386	990.011	7.89231	12	9	2019
34.1529	78.9216	11.867	58.9	0.803143	989.8	7.96923	12	9	2019
34.0548	78.9216	11.8668	42.7	1.14999	990.195	7.35385	12	9	2019
34.1199	78.9216	11.8669	48.3	1.48354	989.932	7.41538	12	9	2019
33.9887	78.9215	11.8669	41.9	0.820714	990.296	8.18462	12	9	2019
34.2784	78.9215	11.8669	50.6	1.05505	990.555	7.86154	12	9	2019
34.0826	78.9216	11.8669	46.9	1.10745	990.361	8.78461	12	9	2019
34.1129	78.9216	11.867	61.8	0.891433	990.53	8.07692	12	9	2019
34.0695	78.9215	11.8671	59.1	0.854079	990.47	6.96923	12	9	2019
34.0684	78.9215	11.8669	48.4	0.977331	990.497	8.61538	12	9	2019
34.0326	78.9216	11.8668	57	0.84027	990.439	8.61539	12	9	2019
34.4008	78.9216	11.8668	54.3	1.06545	990.395	9.01562	13	9	2019
34.0122	78.9216	11.8669	51.8	1.09636	990.299	9.16923	13	9	2019
34.0757	78.9216	11.8668	50.5	1.04772	990.504	8.53846	13	9	2019
34.3121	78.9215	11.8669	51.8	0.848738	990.647	8.86154	13	9	2019
34.0126	78.9216	11.8669	42.3	0.821271	990.613	8.95385	13	9	2019
34.0208	78.9215	11.8667	46.7	0.918292	990.453	9.30769	13	9	2019
33.9886	78.9215	11.8668	50.8	0.948205	990.449	8.89231	13	9	2019
33.8014	78.9216	11.867	51.3	0.749929	990.343	7.93846	13	9	2019
34.1558	78.9215	11.867	54.1	0.769735	990.584	7.58462	13	9	2019
34.1486	78.9216	11.867	64.5	0.937746	990.823	7.4	13	9	2019
33.8872	78.9216	11.8668	58.7	0.787451	990.7	7.95385	13	9	2019
33.9289	78.9216	11.8667	52	0.994311	990.697	7.50769	13	9	2019
34.0552	78.9216	11.8668	52.2	1.46841	991.188	6.63077	13	9	2019
34.1002	78.9216	11.8668	45.6	1.33451	991.317	6.04615	13	9	2019
33.8244	78.9216	11.8669	53.3	0.97502	991.457	6.6	13	9	2019
33.7524	78.9216	11.8668	49.8	0.662932	991.376	7.62121	13	9	2019
33.7672	78.9216	11.8667	55	0.97901	991.568	7.64615	13	9	2019
33.9134	78.9216	11.8667	64.3	1.41076	991.651	7.30769	13	9	2019
33.508	78.9215	11.8669	53.2	1.14948	991.601	7.4697	13	9	2019
33.7606	78.9216	11.8668	49.4	0.864021	991.817	7.01538	13	9	2019
34.1065	78.9216	11.8668	53.7	1.34345	991.87	7.92308	13	9	2019
34.0292	78.9216	11.8668	55.2	0.875184	991.906	8.12308	13	9	2019
33.8211	78.9216	11.8669	53.6	1.12583	991.657	8.03077	13	9	2019
33.888	78.9216	11.867	55.3	0.85387	991.664	8.92308	13	9	2019
34.0963	78.9216	11.8669	48.6	0.561227	991.727	9.01539	13	9	2019
33.9699	78.9216	11.8668	55	0.941553	991.789	10.3077	13	9	2019
33.8616	78.9216	11.8669	52.6	1.00701	991.947	9.69231	13	9	2019
33.75	78.9216	11.8668	45.6	1.05683	991.804	8.83077	13	9	2019
33.9549	78.9216	11.8668	47.3	1.28478	991.825	8.32308	13	9	2019
33.988	78.9216	11.8668	53.2	1.03548	991.635	8.07692	13	9	2019
33.9787	78.9216	11.8668	46.5	0.662136	991.594	8.07692	13	9	2019
33.9456	78.9216	11.8668	57.5	0.920266	991.709	8.26154	13	9	2019
33.9902	78.9216	11.8669	60	1.15692	991.814	7.89231	13	9	2019
33.956	78.9216	11.8669	47	0.973608	991.869	7.8	13	9	2019
34.056	78.9216	11.8669	45.7	0.873363	991.969	6.50769	13	9	2019
33.6004	78.9216	11.867	52.6	0.852818	992.226	8.71212	13	9	2019
33.9809	78.9216	11.8668	44.2	0.880335	992.274	7.96923	13	9	2019
33.782	78.9216	11.8668	43.8	1.02961	992.622	7.98462	13	9	2019
33.8516	78.9216	11.8668	47	0.703101	992.765	8.13846	13	9	2019
33.9928	78.9215	11.8669	52.9	1.06095	993.039	7.33846	13	9	2019
33.6889	78.9215	11.8669	51.8	0.58279	993.134	8.09231	13	9	2019
33.8413	78.9216	11.8669	55.1	1.02975	993.234	7.98462	13	9	2019
33.7429	78.9215	11.867	54.7	1.14722	993.503	8.25758	13	9	2019
33.5439	78.9215	11.8669	50.4	0.926715	993.969	9.21212	13	9	2019
33.7303	78.9216	11.8668	54.4	0.845156	994.337	8.95385	13	9	2019
33.7624	78.9216	11.8668	53	0.77736	994.414	8.95385	14	9	2019
33.5448	78.9215	11.8669	47	0.828634	994.75	8.60606	14	9	2019
33.9053	78.9215	11.8669	46.2	1.50285	994.615	9.66154	14	9	2019
33.5665	78.9215	11.8669	40.3	1.11753	994.642	8.66667	14	9	2019
33.7371	78.9216	11.8669	41.5	1.18076	994.677	8.12121	14	9	2019
33.737	78.9216	11.8669	45.8	0.819238	994.574	7.70769	14	9	2019
33.79	78.9216	11.8667	73.2	1.0673	994.404	7.84848	14	9	2019
33.73	78.9216	11.8668	53	0.804812	994.554	8.15152	14	9	2019
33.7431	78.9216	11.8669	55.1	0.703583	994.352	7.69231	14	9	2019
33.9107	78.9216	11.8668	45.4	0.789422	994.81	6.61538	14	9	2019
33.7801	78.9216	11.8669	53.5	0.974842	994.753	6.09231	14	9	2019
33.8888	78.9216	11.8666	47.5	1.76387	994.799	6.63077	14	9	2019
33.8124	78.9216	11.8669	47.4	1.41854	995.086	7.53846	14	9	2019
33.8238	78.9216	11.8669	60.7	0.786129	994.972	7.83077	14	9	2019
33.5921	78.9215	11.8669	63.9	0.786	994.994	8.01539	14	9	2019
33.7031	78.9216	11.8669	55.1	1.32347	995.252	7.48485	14	9	2019
33.5956	78.9216	11.8668	48.8	0.847437	995.261	6.78788	14	9	2019
33.6602	78.9216	11.8668	51.7	0.98975	995.37	8	14	9	2019
33.6694	78.9216	11.8668	50.5	1.06708	995.408	8.87879	14	9	2019
33.5785	78.9216	11.8668	52.8	1.00654	995.636	8.81818	14	9	2019
33.5019	78.9216	11.8668	52.5	0.858563	995.803	9.15151	14	9	2019
33.6473	78.9216	11.8668	56.7	0.88679	995.815	9.83333	14	9	2019
33.7362	78.9215	11.8669	54.3	0.801337	995.818	9.73846	14	9	2019
33.6153	78.9216	11.8669	48	1.04913	995.642	9.5	14	9	2019
33.652	78.9216	11.867	49.4	1.12525	995.896	9.04546	14	9	2019
33.8011	78.9216	11.8668	44.9	0.968899	996.075	7.90769	14	9	2019
33.6599	78.9216	11.8668	45.2	0.612553	995.825	7.93846	14	9	2019
33.6534	78.9216	11.8667	50.3	0.910845	995.873	8.12121	14	9	2019
33.5128	78.9216	11.8668	55.6	0.830834	995.953	8.18182	14	9	2019
33.7462	78.9216	11.8669	56.2	0.780247	995.641	8.12308	14	9	2019
33.6267	78.9215	11.8669	43.9	1.00449	995.825	7.5	14	9	2019
33.8701	78.9216	11.8668	47.5	0.85554	995.647	7.10769	14	9	2019
33.6701	78.9216	11.8669	44.9	0.934589	995.671	7.06061	14	9	2019
33.6375	78.9216	11.8668	53.9	0.938082	995.447	8	14	9	2019
33.544	78.9216	11.8669	51.2	0.978542	995.511	7.68182	14	9	2019
33.6738	78.9216	11.8667	58.7	1.18255	995.417	8.47692	14	9	2019
33.7815	78.9216	11.8668	48.4	0.845015	995.391	7.89231	14	9	2019
33.6975	78.9215	11.8669	45.2	0.886376	995.435	7.96923	14	9	2019
33.6574	78.9216	11.8669	49.7	1.0121	995.23	7.92424	14	9	2019
33.7712	78.9216	11.8669	55	1.21866	994.98	8.36923	14	9	2019
34.0382	78.9215	11.8668	51.2	0.851051	994.882	9.09231	14	9	2019
33.9272	78.9216	11.8669	52.4	1.14268	994.82	8.84615	14	9	2019
33.8009	78.9216	11.8669	56.6	0.951389	994.621	8.92308	14	9	2019
33.8647	78.9216	11.8669	54.1	1.04358	994.274	8.87692	14	9	2019
34.016	78.9216	11.867	51.6	1.04385	994.451	10.7692	14	9	2019
33.8677	78.9216	11.8669	46.8	1.17232	994.08	8.93846	15	9	2019
33.6923	78.9215	11.8669	44.1	0.768789	994.237	8.07692	15	9	2019
33.9812	78.9216	11.8669	56.4	1.01487	994.373	7.36923	15	9	2019
33.9308	78.9216	11.8669	52	1.19401	994.506	7.87692	15	9	2019
34.0828	78.9216	11.8668	50.1	0.844537	994.958	7.16923	15	9	2019
33.8754	78.9216	11.8668	53.3	1.19753	995.199	6.80303	15	9	2019
34.0869	78.9216	11.8668	57.6	1.01302	995.404	6.8	15	9	2019
33.8974	78.9216	11.8668	50.9	0.706417	995.383	6	15	9	2019
33.8637	78.9216	11.8668	47.2	0.863263	995.856	5.70769	15	9	2019
33.969	78.9216	11.8669	52.6	1.01677	996.076	6.4	15	9	2019
33.698	78.9215	11.8668	51.7	1.05896	996.451	7.68182	15	9	2019
33.8172	78.9216	11.8669	54.1	1.58338	996.736	8.33847	15	9	2019
33.9754	78.9216	11.8668	49.7	1.71444	997.695	8.47692	15	9	2019
33.87	78.9216	11.8667	48.9	1.04705	997.77	7.33846	15	9	2019
33.6671	78.9216	11.8668	57.7	0.574301	997.873	7.81818	15	9	2019
33.7758	78.9216	11.8669	53.7	0.818728	998.062	8.86154	15	9	2019
33.5586	78.9216	11.8668	53	0.776739	998.487	9.36364	15	9	2019
33.5971	78.9216	11.8668	53.3	0.888141	998.46	9.0303	15	9	2019
33.5618	78.9216	11.8669	53.7	0.892693	999.105	10.0303	15	9	2019
33.7046	78.9216	11.8668	56.6	1.29369	999.644	9.27692	15	9	2019
33.6752	78.9215	11.8667	48.1	0.726143	999.65	9.63636	15	9	2019
